click_id,timestamp,user_id,campaign_id,publisher_id,device,geo
7197,2025-12-23 12:04:16.053064,4973,42,18,ios,US
7198,2026-01-11 07:17:16.053066,3491,38,9,android,IN
7199,2026-01-18 15:42:16.053069,4884,7,4,android,AU
7200,2026-01-28 20:51:16.053072,3475,49,16,android,US
7201,2026-02-01 10:09:16.053074,4154,30,18,ios,IN
7202,2026-02-19 08:30:16.053077,1764,12,5,desktop,UK
7203,2025-12-16 05:55:16.053078,4729,49,13,desktop,AU
7204,2026-01-20 20:47:16.053080,3679,31,6,ios,US
7205,2026-01-01 12:36:16.053081,3112,18,19,desktop,UK
7206,2026-02-02 22:54:16.053083,2304,46,12,ios,US
7207,2026-01-20 10:52:16.053084,4866,43,15,android,CA
7208,2025-12-24 04:16:16.053086,2414,2,9,desktop,CA
7209,2025-12-23 15:28:16.053087,1427,33,7,ios,AU
7210,2026-02-03 21:37:16.053088,3665,11,14,ios,US
7211,2026-01-07 23:17:16.053090,3972,34,19,android,CA
7212,2026-01-21 06:42:16.053091,3014,16,16,ios,IN
7213,2026-01-10 18:04:16.053093,3859,35,4,desktop,IN
7214,2025-12-20 17:36:16.053094,1106,33,12,android,CA
7215,2025-12-30 11:09:16.053095,4619,21,18,ios,CA
7216,2026-02-05 06:52:16.053097,1658,20,8,android,AU
7217,2026-01-08 00:59:16.053098,4333,8,17,ios,AU
7218,2026-01-14 13:16:16.053100,4992,26,3,desktop,IN
7219,2025-12-23 02:02:16.053101,2182,33,4,desktop,UK
7220,2026-01-26 14:07:16.053102,3312,26,10,android,US
7221,2026-02-01 15:33:16.053104,4539,37,16,ios,UK
7222,2025-12-23 04:31:16.053105,2225,30,2,android,AU
7223,2026-01-15 06:07:16.053106,1154,31,12,android,UK
7224,2026-01-23 03:52:16.053108,4084,33,16,desktop,AU
7225,2026-02-16 20:47:16.053110,4368,11,10,android,UK
7226,2026-01-24 12:26:16.053111,1895,41,5,ios,IN
7227,2026-01-29 18:31:16.053112,4905,5,12,desktop,AU
7228,2026-02-16 17:40:16.053114,2521,2,3,ios,IN
7229,2026-02-04 20:14:16.053115,2620,13,12,android,UK
7230,2026-02-07 05:56:16.053117,1992,18,1,desktop,CA
7231,2026-02-23 09:49:16.053118,4863,26,2,ios,CA
7232,2026-02-15 13:21:16.053120,3292,25,11,ios,US
7233,2026-01-01 20:24:16.053121,2323,44,12,android,CA
7234,2026-01-06 20:35:16.053122,2385,14,7,ios,US
7235,2026-02-07 00:10:16.053124,4425,5,1,android,UK
7236,2026-01-30 14:50:16.053125,4899,42,13,android,US
7237,2026-01-24 15:38:16.053127,4592,2,13,android,US
7238,2025-12-16 04:53:16.053128,3433,4,2,android,US
7239,2026-02-16 08:04:16.053130,3806,12,10,desktop,IN
7240,2026-02-16 08:59:16.053131,4383,11,1,ios,US
7241,2026-01-31 00:28:16.053133,3461,4,7,ios,AU
7242,2025-12-26 05:34:16.053134,2301,43,13,desktop,UK
7243,2026-02-03 11:45:16.053135,4821,9,2,android,IN
7244,2026-02-03 22:55:16.053137,3762,10,7,android,AU
7245,2026-02-19 16:21:16.053138,1758,27,17,android,UK
7246,2026-02-20 03:47:16.053140,1746,6,5,android,IN
7247,2026-01-04 21:07:16.053144,1592,15,11,desktop,UK
7248,2026-02-20 09:17:16.053147,4427,42,11,ios,CA
7249,2026-01-02 14:37:16.053149,2548,31,11,android,UK
7250,2025-12-31 22:05:16.053152,3886,22,17,android,CA
7251,2026-02-14 07:15:16.053155,1015,6,19,android,CA
7252,2026-01-04 16:52:16.053157,1992,33,8,ios,UK
7253,2026-02-23 09:36:16.053158,2068,29,14,ios,CA
7254,2025-12-22 20:42:16.053160,2344,21,10,desktop,IN
7255,2025-12-28 11:10:16.053161,3698,30,7,ios,CA
7256,2026-01-28 19:52:16.053162,4397,21,2,ios,US
7257,2026-01-14 10:35:16.053164,3195,36,17,android,IN
7258,2026-01-22 14:12:16.053165,3402,22,1,ios,IN
7259,2025-12-23 22:43:16.053167,4307,46,13,android,IN
7260,2026-01-31 03:58:16.053168,1702,20,19,desktop,US
7261,2026-01-01 02:23:16.053169,1612,22,14,android,US
7262,2025-12-16 22:42:16.053171,1104,40,18,desktop,US
7263,2026-01-10 15:03:16.053172,2497,11,14,ios,US
7264,2026-02-21 14:35:16.053174,4833,47,15,desktop,US
7265,2026-01-25 12:59:16.053175,1395,31,14,android,AU
7266,2026-01-29 04:17:16.053176,4517,40,5,ios,AU
7267,2026-01-24 19:46:16.053178,3653,13,16,ios,US
7268,2026-01-04 14:37:16.053179,4291,18,5,android,IN
7269,2026-01-08 22:43:16.053181,3010,22,13,ios,CA
7270,2025-12-30 08:59:16.053182,4881,17,16,android,CA
7271,2025-12-23 03:42:16.053183,1850,38,15,desktop,AU
7272,2025-12-19 05:17:16.053185,2988,25,5,desktop,US
7273,2026-01-28 15:11:16.053186,1441,32,6,ios,UK
7274,2026-02-12 01:08:16.053188,2668,15,13,android,CA
7275,2026-01-27 04:39:16.053189,1872,13,16,android,CA
7276,2025-12-20 06:44:16.053190,1666,26,10,desktop,IN
7277,2026-01-03 07:45:16.053192,2051,11,2,android,CA
7278,2026-02-01 14:43:16.053193,3841,13,13,ios,AU
7279,2026-01-07 08:58:16.053198,3522,33,17,ios,US
7280,2026-01-07 18:48:16.053200,1627,37,1,desktop,US
7281,2026-01-18 08:48:16.053201,4376,38,4,android,CA
7282,2026-01-10 21:10:16.053203,4817,1,18,ios,UK
7283,2026-01-30 12:09:16.053204,2428,39,6,ios,AU
7284,2026-02-18 08:59:16.053206,4584,27,12,ios,CA
7285,2026-01-15 03:30:16.053207,3549,36,13,android,AU
7286,2025-12-17 12:29:16.053208,1347,32,2,desktop,UK
7287,2025-12-21 01:54:16.053210,2263,41,17,desktop,AU
7288,2025-12-26 10:45:16.053211,2017,15,10,ios,AU
7289,2025-12-21 04:33:16.053213,1569,31,19,desktop,AU
7290,2026-01-27 13:33:16.053214,4918,6,5,ios,US
7291,2026-01-10 21:30:16.053215,3742,25,12,ios,UK
7292,2025-12-31 13:51:16.053217,4408,49,18,android,US
7293,2026-02-03 01:33:16.053218,3073,18,9,ios,IN
7294,2025-12-29 08:04:16.053220,4480,22,11,ios,CA
7295,2026-01-20 15:43:16.053225,4148,31,4,android,US
7296,2026-01-08 21:08:16.053227,2952,36,10,android,AU
7297,2026-01-05 19:57:16.053229,3264,9,1,desktop,IN
7298,2026-01-02 09:09:16.053232,2351,46,2,android,UK
7299,2026-01-23 16:22:16.053234,3884,3,9,ios,UK
7300,2026-01-11 22:22:16.053237,3821,33,18,android,US
7301,2025-12-22 22:10:16.053239,4094,27,16,android,AU
7302,2026-01-31 22:30:16.053242,4827,43,14,desktop,AU
7303,2026-01-25 10:54:16.053244,1669,1,4,android,UK
7304,2026-01-03 11:53:16.053246,1717,44,2,ios,AU
7305,2026-02-06 01:38:16.053250,3357,9,12,ios,CA
7306,2025-12-19 17:43:16.053251,3646,5,5,ios,US
7307,2026-02-07 17:11:16.053252,1266,15,4,android,US
7308,2025-12-30 19:52:16.053254,2438,9,15,android,AU
7309,2025-12-26 03:59:16.053255,3693,45,3,ios,UK
7310,2025-12-31 04:42:16.053257,4338,28,17,android,CA
7311,2026-02-10 16:07:16.053258,2356,13,8,desktop,CA
7312,2026-02-04 01:44:16.053259,2022,24,12,desktop,CA
7313,2026-01-13 16:18:16.053261,4851,45,8,desktop,IN
7314,2026-01-04 11:40:16.053262,3037,10,5,desktop,AU
7315,2025-12-26 19:47:16.053264,3497,42,6,ios,CA
7316,2026-02-19 08:04:16.053265,1564,22,5,android,AU
7317,2026-02-13 22:30:16.053267,4682,39,8,desktop,UK
7318,2026-01-07 13:09:16.053268,2270,22,18,ios,UK
7319,2026-02-04 18:59:16.053269,2059,37,4,desktop,UK
7320,2026-01-17 18:22:16.053271,2424,39,4,android,IN
7321,2026-01-26 00:43:16.053272,1027,20,5,desktop,UK
7322,2026-02-20 12:36:16.053274,1219,10,15,desktop,AU
7323,2025-12-16 09:03:16.053275,1405,10,6,desktop,US
7324,2026-02-04 17:50:16.053276,2637,26,16,desktop,US
7325,2026-01-22 14:04:16.053278,2798,25,14,android,AU
7326,2026-01-08 04:38:16.053279,3318,28,14,ios,US
7327,2025-12-27 21:11:16.053281,2759,13,16,desktop,CA
7328,2026-02-06 21:33:16.053282,2674,15,4,ios,US
7329,2026-02-22 15:43:16.053284,1791,6,11,android,IN
7330,2026-02-03 16:34:16.053285,4582,12,19,android,UK
7331,2025-12-28 23:41:16.053286,1962,19,19,desktop,US
7332,2026-01-30 11:26:16.053288,2309,32,8,ios,US
7333,2026-02-06 13:38:16.053289,4525,11,10,desktop,IN
7334,2025-12-29 16:44:16.053291,4833,38,5,android,IN
7335,2026-01-26 04:09:16.053292,1833,33,16,desktop,US
7336,2026-02-05 10:43:16.053294,1316,2,3,desktop,CA
7337,2026-02-06 15:30:16.053295,4661,15,10,ios,US
7338,2025-12-20 18:27:16.053296,2320,36,13,android,CA
7339,2026-02-10 20:24:16.053298,3385,5,7,desktop,UK
7340,2026-01-09 20:20:16.053299,2330,15,12,desktop,AU
7341,2025-12-19 13:37:16.053301,4499,43,14,desktop,UK
7342,2026-01-12 06:32:16.053302,1350,10,10,ios,US
7343,2026-01-29 21:19:16.053304,1510,17,9,android,US
7344,2026-02-05 03:12:16.053305,3572,34,12,desktop,CA
7345,2026-02-19 01:40:16.053306,4929,24,3,desktop,IN
7346,2026-02-12 01:22:16.053308,1491,10,13,desktop,CA
7347,2026-01-16 00:10:16.053311,2931,30,6,android,IN
7348,2026-01-03 00:25:16.053314,2617,3,6,ios,IN
7349,2026-01-31 21:30:16.053316,3056,37,19,ios,IN
7350,2026-02-23 12:24:16.053319,2520,3,7,desktop,IN
7351,2026-02-17 02:55:16.053321,4796,40,4,desktop,US
7352,2026-01-10 17:01:16.053323,2583,5,5,ios,AU
7353,2026-02-07 12:59:16.053326,3608,28,1,ios,AU
7354,2026-02-21 13:09:16.053328,4892,44,18,ios,UK
7355,2025-12-29 09:45:16.053331,3487,14,17,desktop,UK
7356,2026-02-14 23:32:16.053333,2575,39,9,desktop,UK
7357,2026-01-20 00:27:16.053335,4946,11,9,ios,CA
7358,2025-12-18 14:18:16.053336,3839,8,10,ios,UK
7359,2026-02-01 07:48:16.053337,2761,37,17,android,UK
7360,2026-01-11 23:40:16.053339,2991,8,13,desktop,UK
7361,2026-02-15 06:02:16.053340,4179,12,4,android,US
7362,2026-01-31 10:22:16.053342,2268,15,18,ios,UK
7363,2025-12-26 06:22:16.053343,4326,19,18,desktop,AU
7364,2026-02-20 18:33:16.053344,3080,48,9,desktop,US
7365,2026-02-09 19:42:16.053352,2046,46,3,android,IN
7366,2026-01-07 13:13:16.053353,3892,28,7,android,CA
7367,2026-01-26 23:19:16.053355,3613,7,15,android,US
7368,2026-02-17 04:08:16.053356,4892,40,9,android,US
7369,2026-01-24 09:05:16.053357,1048,7,9,desktop,AU
7370,2025-12-24 23:19:16.053359,1461,30,4,ios,UK
7371,2025-12-30 19:01:16.053374,3637,18,18,ios,IN
7372,2026-01-31 19:15:16.053376,1335,24,17,ios,AU
7373,2026-02-06 09:44:16.053378,2381,6,6,android,AU
7374,2025-12-29 18:08:16.053381,2145,4,7,ios,US
7375,2026-01-01 11:37:16.053383,4515,3,10,android,IN
7376,2026-02-19 21:35:16.053386,1358,49,10,android,AU
7377,2026-01-24 02:04:16.053389,4673,47,6,ios,CA
7378,2026-02-17 18:44:16.053390,3393,6,6,ios,CA
7379,2026-01-20 02:55:16.053391,1192,26,19,ios,AU
7380,2026-01-01 14:08:16.053393,2439,44,8,desktop,US
7381,2026-01-29 15:07:16.053394,2400,38,9,android,CA
7382,2026-01-13 21:19:16.053396,4534,11,1,desktop,US
7383,2026-02-02 01:54:16.053397,1755,29,16,ios,UK
7384,2026-01-14 19:31:16.053398,2684,20,6,desktop,UK
7385,2025-12-28 01:03:16.053400,4217,10,8,desktop,US
7386,2026-02-13 13:44:16.053401,3525,26,15,ios,AU
7387,2026-01-01 03:48:16.053402,1827,48,12,ios,UK
7388,2026-01-05 07:10:16.053404,1889,27,10,android,UK
7389,2026-01-15 18:54:16.053405,1652,14,16,android,CA
7390,2026-02-19 17:15:16.053407,3455,36,15,desktop,AU
7391,2025-12-19 20:46:16.053408,3333,12,11,ios,US
7392,2025-12-27 22:17:16.053410,2921,23,7,android,UK
7393,2026-01-20 09:46:16.053411,1850,21,8,android,AU
7394,2026-02-18 17:47:16.053412,1110,8,11,desktop,UK
7395,2026-01-26 20:38:16.053414,1619,39,9,desktop,CA
7396,2026-01-20 01:05:16.053415,4950,9,7,desktop,AU
7397,2026-01-01 12:08:16.053416,1792,24,15,ios,IN
7398,2025-12-22 14:06:16.053418,3097,31,15,android,CA
7399,2026-02-06 00:05:16.053419,4085,25,16,android,US
7400,2026-01-28 02:18:16.053421,2157,17,3,android,AU
7401,2025-12-30 04:27:16.053422,1587,42,16,desktop,UK
7402,2026-01-26 09:40:16.053423,3643,29,15,ios,AU
7403,2026-02-17 07:27:16.053425,4414,3,1,desktop,US
7404,2025-12-26 00:53:16.053426,3717,21,14,desktop,AU
7405,2026-01-26 04:24:16.053428,2309,8,11,ios,UK
7406,2026-02-21 07:39:16.053429,2957,14,3,ios,CA
7407,2026-01-13 06:14:16.053431,3361,39,9,desktop,CA
7408,2026-01-10 08:28:16.053432,3653,16,6,ios,UK
7409,2026-01-18 12:44:16.053434,1296,18,16,desktop,IN
7410,2026-01-12 03:26:16.053435,2629,31,11,android,IN
7411,2025-12-23 23:58:16.053436,1568,11,18,ios,CA
7412,2026-01-01 13:54:16.053438,2187,38,17,android,US
7413,2026-01-15 05:31:16.053439,1831,20,17,ios,AU
7414,2026-02-05 01:09:16.053441,4568,46,3,desktop,UK
7415,2026-01-24 06:43:16.053442,1609,45,19,desktop,US
7416,2026-02-21 09:30:16.053444,1015,4,15,desktop,AU
7417,2026-02-05 03:42:16.053445,4415,20,10,desktop,CA
7418,2026-01-19 23:56:16.053446,4149,31,8,desktop,UK
7419,2026-01-21 03:16:16.053448,2369,20,17,desktop,US
7420,2026-02-09 15:36:16.053449,1071,11,4,ios,AU
7421,2026-01-15 23:19:16.053451,1269,1,8,ios,CA
7422,2025-12-27 20:01:16.053455,1286,44,2,android,CA
7423,2026-01-30 00:31:16.053458,1065,18,8,ios,AU
7424,2026-02-21 08:30:16.053460,1879,39,7,ios,IN
7425,2026-01-29 23:26:16.053463,1067,44,9,android,IN
7426,2026-01-29 14:35:16.053465,2216,33,18,android,AU
7427,2026-02-20 13:23:16.053468,4126,36,17,desktop,AU
7428,2025-12-18 21:53:16.053470,4027,18,1,android,AU
7429,2026-01-16 01:43:16.053472,2402,47,12,android,CA
7430,2026-01-04 02:49:16.053474,1973,31,4,ios,UK
7431,2026-02-07 01:24:16.053475,4239,35,17,desktop,CA
7432,2026-02-15 16:04:16.053477,4480,39,7,android,CA
7433,2026-02-16 09:31:16.053478,1507,38,3,desktop,IN
7434,2025-12-25 20:06:16.053479,4608,15,1,desktop,AU
7435,2026-02-19 12:43:16.053481,4714,47,19,android,CA
7436,2026-02-13 17:54:16.053482,3884,6,2,android,CA
7437,2026-02-13 15:33:16.053483,2125,8,6,android,AU
7438,2026-02-12 09:29:16.053485,1885,40,11,android,UK
7439,2026-02-10 09:00:16.053486,3841,22,4,desktop,IN
7440,2025-12-24 09:09:16.053487,4879,1,1,ios,US
7441,2026-01-12 05:42:16.053489,4877,13,11,desktop,CA
7442,2026-02-14 15:03:16.053490,3469,24,16,desktop,UK
7443,2025-12-16 19:54:16.053492,2987,21,6,desktop,US
7444,2025-12-28 11:21:16.053493,1774,45,11,android,AU
7445,2026-01-04 23:48:16.053495,3525,43,8,android,US
7446,2026-01-12 00:37:16.053496,1925,4,1,ios,AU
7447,2026-01-06 13:43:16.053497,1119,7,14,ios,UK
7448,2026-02-08 23:47:16.053499,2938,12,2,ios,US
7449,2026-01-19 09:47:16.053500,4814,13,6,desktop,IN
7450,2026-01-14 15:31:16.053506,4362,44,9,ios,UK
7451,2025-12-25 09:10:16.053508,1487,16,14,desktop,US
7452,2025-12-24 07:47:16.053509,4232,6,8,android,CA
7453,2026-01-03 22:22:16.053511,4744,14,3,desktop,US
7454,2025-12-21 13:12:16.053512,3125,48,10,android,US
7455,2026-02-12 16:54:16.053513,4109,31,18,android,IN
7456,2026-02-09 15:08:16.053515,4465,36,9,ios,UK
7457,2026-02-18 10:22:16.053516,1440,37,9,android,CA
7458,2026-01-15 20:25:16.053517,4611,41,19,ios,UK
7459,2025-12-28 19:59:16.053519,1461,35,13,ios,UK
7460,2026-01-20 18:45:16.053520,1611,10,1,ios,CA
7461,2026-01-13 00:06:16.053522,2317,17,17,desktop,CA
7462,2026-01-22 14:03:16.053602,4471,42,4,ios,IN
7463,2026-02-22 20:52:16.053604,2659,30,4,ios,AU
7464,2026-01-04 06:50:16.053606,1916,44,16,android,IN
7465,2026-01-07 13:47:16.053607,4163,7,16,desktop,CA
7466,2026-02-04 16:44:16.053608,4838,18,15,ios,US
7467,2026-01-23 04:48:16.053610,3656,19,6,ios,US
7468,2026-01-18 21:09:16.053611,1005,15,5,ios,UK
7469,2025-12-25 12:42:16.053613,1680,39,10,android,UK
7470,2026-02-09 23:12:16.053614,3942,44,7,android,AU
7471,2026-02-20 16:28:16.053615,3318,22,7,android,AU
7472,2026-01-11 14:16:16.053617,2643,39,10,ios,AU
7473,2025-12-28 10:21:16.053618,4970,42,10,ios,AU
7474,2026-02-01 05:17:16.053619,3858,30,15,ios,US
7475,2026-02-12 19:25:16.053621,3606,20,6,ios,CA
7476,2026-02-01 18:28:16.053622,1098,32,2,ios,AU
7477,2026-02-20 05:01:16.053623,1525,42,8,android,IN
7478,2026-01-05 15:08:16.053625,3241,25,15,ios,AU
7479,2026-02-09 22:59:16.053626,2180,23,18,desktop,US
7480,2026-02-11 13:32:16.053628,4971,5,5,ios,UK
7481,2026-02-05 01:45:16.053629,2689,41,4,android,IN
7482,2026-01-02 10:15:16.053631,2138,30,10,ios,AU
7483,2026-01-26 20:29:16.053632,1395,48,19,desktop,US
7484,2026-02-20 23:24:16.053634,1769,39,14,ios,UK
7485,2026-02-10 04:17:16.053636,4728,27,13,desktop,AU
7486,2026-02-12 15:48:16.053637,2826,42,10,desktop,US
7487,2026-02-02 17:56:16.053638,4071,37,6,android,US
7488,2026-01-17 12:00:16.053640,2545,7,13,desktop,CA
7489,2026-02-07 08:19:16.053641,3927,5,11,ios,US
7490,2026-01-18 17:57:16.053643,4285,15,15,desktop,AU
7491,2025-12-22 04:55:16.053644,3792,42,2,ios,US
7492,2026-01-11 18:37:16.053645,1682,8,15,ios,IN
7493,2026-02-10 02:19:16.053647,2556,9,19,ios,US
7494,2025-12-27 11:06:16.053648,1014,11,17,ios,US
7495,2026-01-08 02:24:16.053650,4490,22,18,android,IN
7496,2026-01-07 04:00:16.053651,3415,34,6,ios,AU
7497,2026-01-09 02:59:16.053653,3685,35,15,android,UK
7498,2025-12-31 00:46:16.053654,3900,13,17,desktop,CA
7499,2025-12-28 00:40:16.053655,4924,11,9,ios,UK
7500,2026-01-31 16:45:16.053657,2236,32,12,desktop,AU
7501,2025-12-22 13:47:16.053658,3747,42,5,android,AU
7502,2026-01-14 20:08:16.053660,4755,15,14,ios,IN
7503,2025-12-30 10:03:16.053661,4830,38,8,ios,UK
7504,2026-02-23 05:09:16.053662,1004,1,17,android,US
7505,2026-01-23 11:29:16.053664,3278,46,9,desktop,IN
7506,2026-01-07 13:20:16.053666,4272,24,3,android,IN
7507,2026-01-31 10:00:16.053667,2908,43,7,desktop,CA
7508,2025-12-30 17:55:16.053668,2425,40,12,desktop,IN
7509,2026-02-22 11:32:16.053670,4220,22,3,desktop,UK
7510,2026-01-18 22:52:16.053671,2607,3,9,ios,AU
7511,2026-01-29 15:51:16.053673,4563,14,14,android,CA
7512,2026-01-31 16:40:16.053674,4059,2,18,ios,US
7513,2026-01-02 20:22:16.053675,4297,32,11,android,UK
7514,2025-12-18 14:57:16.053677,3633,48,4,desktop,US
7515,2026-02-06 23:15:16.053678,4890,38,8,ios,IN
7516,2026-01-16 14:09:16.053680,1168,33,18,ios,UK
7517,2026-01-03 10:53:16.053681,3808,46,13,ios,CA
7518,2026-01-05 19:34:16.053682,1791,42,4,desktop,CA
7519,2026-02-07 20:10:16.053684,1999,6,10,android,US
7520,2026-02-01 02:01:16.053685,1151,41,8,desktop,AU
7521,2026-01-10 06:52:16.053686,4063,39,12,ios,CA
7522,2026-01-01 02:00:16.053688,3271,25,19,ios,US
7523,2026-01-15 09:26:16.053689,1503,34,12,desktop,AU
7524,2025-12-17 04:26:16.053691,4808,11,2,ios,UK
7525,2026-01-26 06:46:16.053692,2573,46,8,ios,CA
7526,2025-12-27 23:28:16.053693,3091,37,13,android,CA
7527,2026-02-04 21:34:16.053695,3744,41,1,android,US
7528,2026-01-28 14:10:16.053696,1503,7,3,android,CA
7529,2026-01-18 09:47:16.053698,4312,46,2,android,US
7530,2025-12-30 03:29:16.053699,3977,48,8,android,CA
7531,2025-12-29 17:15:16.053700,1842,22,3,android,US
7532,2026-02-14 12:28:16.053702,1350,48,15,ios,CA
7533,2026-01-25 07:07:16.053703,4793,39,2,ios,UK
7534,2026-02-23 10:51:16.053705,3070,10,17,android,UK
7535,2026-02-18 02:31:16.053709,2659,21,6,desktop,US
7536,2026-02-14 23:05:16.053711,1597,6,1,android,UK
7537,2026-02-12 14:12:16.053712,2066,49,4,ios,US
7538,2026-01-27 21:57:16.053714,3513,1,19,desktop,US
7539,2026-02-10 23:44:16.053715,1039,34,7,desktop,IN
7540,2026-01-10 11:48:16.053716,3350,14,14,desktop,UK
7541,2026-02-15 21:15:16.053718,4752,36,14,ios,IN
7542,2026-02-23 00:18:16.053719,1174,27,10,desktop,IN
7543,2026-01-06 00:20:16.053721,1998,9,7,ios,CA
7544,2026-02-02 05:45:16.053722,4603,6,16,ios,US
7545,2026-01-21 10:33:16.053723,2484,31,4,android,AU
7546,2026-01-28 20:04:16.053725,3668,17,7,ios,IN
7547,2025-12-20 23:34:16.053726,2216,43,15,desktop,CA
7548,2026-01-14 06:58:16.053728,3291,36,17,ios,UK
7549,2026-01-27 15:22:16.053729,1835,21,3,ios,AU
7550,2026-02-07 04:04:16.053731,3327,27,16,android,US
7551,2025-12-19 17:50:16.053732,4811,41,2,android,CA
7552,2025-12-22 12:27:16.053733,2059,28,7,ios,AU
7553,2026-02-09 19:14:16.053735,3604,16,16,ios,US
7554,2025-12-26 01:01:16.053736,1897,35,9,ios,US
7555,2025-12-24 21:37:16.053737,2563,36,12,android,AU
7556,2026-01-14 20:00:16.053739,4225,35,1,android,CA
7557,2026-02-09 14:39:16.053741,2046,45,14,desktop,AU
7558,2026-01-22 00:30:16.053742,3766,19,11,desktop,IN
7559,2026-01-02 14:47:16.053743,1931,21,18,desktop,US
7560,2025-12-27 00:55:16.053745,3138,33,5,desktop,UK
7561,2026-01-26 22:25:16.053746,3437,23,15,android,AU
7562,2026-01-15 12:37:16.053748,4430,6,7,android,AU
7563,2025-12-19 20:29:16.053749,3597,32,14,ios,US
7564,2026-01-30 23:04:16.053750,3978,22,8,desktop,US
7565,2026-01-15 14:07:16.053752,2251,3,4,ios,AU
7566,2026-02-13 17:43:16.053753,2225,35,3,ios,UK
7567,2026-02-17 01:40:16.053754,2373,16,12,android,US
7568,2026-02-12 12:28:16.053756,4892,42,18,ios,US
7569,2025-12-23 12:11:16.053757,4837,25,15,ios,IN
7570,2026-02-02 20:31:16.053759,2061,17,11,android,CA
7571,2025-12-26 22:13:16.053760,3780,39,11,android,IN
7572,2026-01-08 22:45:16.053762,1499,13,12,android,UK
7573,2026-02-16 03:23:16.053763,2722,28,19,android,CA
7574,2026-01-03 22:21:16.053765,4114,11,17,desktop,AU
7575,2026-02-21 07:36:16.053766,3918,10,6,desktop,UK
7576,2026-02-20 09:02:16.053767,4697,39,8,desktop,UK
7577,2025-12-30 22:01:16.053769,4843,24,15,ios,IN
7578,2026-02-15 15:27:16.053770,3564,38,10,desktop,CA
7579,2026-01-27 14:45:16.053772,3115,24,15,android,UK
7580,2026-01-28 20:33:16.053773,2763,33,12,desktop,CA
7581,2025-12-30 13:41:16.053774,3170,17,11,android,AU
7582,2025-12-20 19:10:16.053776,2708,44,18,desktop,CA
7583,2026-01-23 19:40:16.053777,1335,36,5,desktop,IN
7584,2026-01-25 04:07:16.053778,2176,35,12,android,IN
7585,2026-01-21 06:50:16.053780,4021,6,5,android,UK
7586,2025-12-26 18:51:16.053781,1778,16,10,ios,CA
7587,2026-01-23 03:10:16.053783,4740,45,14,ios,IN
7588,2026-01-26 17:08:16.053784,2185,28,16,ios,US
7589,2026-01-17 04:59:16.053786,4285,41,5,desktop,IN
7590,2026-01-18 05:00:16.053787,2933,32,11,desktop,AU
7591,2025-12-28 04:01:16.053788,4447,26,19,android,US
7592,2026-01-06 22:58:16.053790,4991,11,8,android,CA
7593,2026-01-05 04:33:16.053791,2466,25,19,ios,UK
7594,2026-01-09 00:01:16.053793,3470,31,18,android,US
7595,2026-02-03 19:52:16.053794,2561,21,12,desktop,IN
7596,2026-01-18 16:26:16.053796,1938,45,13,android,UK
7597,2025-12-16 05:23:16.053797,1803,3,18,android,UK
7598,2026-01-20 03:35:16.053798,4772,12,15,android,UK
7599,2026-02-15 12:55:16.053800,2935,40,15,android,UK
7600,2026-01-05 02:28:16.053801,1633,46,12,android,CA
7601,2026-02-05 16:25:16.053803,2253,41,9,ios,CA
7602,2026-02-08 19:55:16.053804,2082,25,19,ios,CA
7603,2025-12-24 11:16:16.053805,3143,17,12,desktop,IN
7604,2026-02-13 01:28:16.053807,2285,38,5,ios,CA
7605,2026-02-09 15:19:16.053809,1353,36,10,android,UK
7606,2026-02-05 06:37:16.053811,4383,36,7,ios,US
7607,2026-01-29 18:15:16.053812,2159,19,11,desktop,US
7608,2026-01-24 06:27:16.053813,2885,44,8,ios,US
7609,2026-01-12 19:05:16.053815,2818,2,7,desktop,US
7610,2026-02-04 20:59:16.053816,1966,17,16,desktop,US
7611,2026-01-10 00:16:16.053818,3970,30,16,desktop,AU
7612,2026-01-04 03:21:16.053819,3520,47,14,android,US
7613,2025-12-17 10:29:16.053820,4703,10,15,desktop,US
7614,2026-01-24 18:05:16.053822,3477,35,9,ios,US
7615,2025-12-27 13:23:16.053823,4022,36,16,ios,IN
7616,2025-12-21 00:59:16.053825,3584,33,16,ios,AU
7617,2025-12-27 15:24:16.053826,4925,1,5,desktop,US
7618,2025-12-24 08:14:16.053828,2169,18,3,desktop,CA
7619,2026-01-13 23:18:16.053829,2547,4,13,android,IN
7620,2026-01-18 03:36:16.053830,3134,47,8,desktop,AU
7621,2026-01-21 07:10:16.053832,1108,27,17,ios,CA
7622,2025-12-29 04:55:16.053833,4494,25,5,android,CA
7623,2026-02-19 01:57:16.053835,2368,28,6,ios,IN
7624,2026-02-19 17:45:16.053836,4337,22,2,android,CA
7625,2026-01-27 10:43:16.053837,2757,42,14,desktop,UK
7626,2026-02-01 19:29:16.053839,4657,25,4,android,IN
7627,2026-02-22 15:45:16.053840,1993,17,3,desktop,IN
7628,2026-02-20 02:10:16.053841,2517,44,9,desktop,UK
7629,2025-12-19 07:10:16.053843,2356,12,18,ios,IN
7630,2025-12-29 04:41:16.053844,1821,16,12,desktop,CA
7631,2026-02-18 08:35:16.053846,4484,37,9,desktop,CA
7632,2025-12-21 21:57:16.053847,4685,16,18,desktop,CA
7633,2026-02-01 02:09:16.053848,1936,17,13,ios,UK
7634,2026-01-03 07:19:16.053850,4052,31,14,desktop,CA
7635,2026-01-07 01:57:16.053851,3696,15,10,ios,UK
